site_no,station_nm,month,year,decade,Latitude,Longitude,sample_dt,num_pix,B1,B2,B3,B4,B6,cluster,SSC_mgL
st_s020,st_s020,5,1991,1990,68.9353635278609,-130.842238006087,1991-05-13,5,391,490,564,539,288,3,94.6049235606909
st_s020,st_s020,5,1992,1990,68.9353635278609,-130.842238006087,1992-05-31,11,733,997,1064,1132,282,3,107.253579219189
st_s020,st_s020,6,1994,1990,68.9353635278609,-130.842238006087,1994-06-06,2,387,499,535,441,290,3,59.2294030467512
st_s020,st_s020,5,1995,1995,68.9353635278609,-130.842238006087,1995-05-24,1,472,443,481,408,282,3,60.1517300466465
st_s020,st_s020,7,1996,1995,68.9353635278609,-130.842238006087,1996-07-13,7,234,300,218,492,297,3,11.1155853120992
st_s020,st_s020,5,1998,1995,68.9353635278609,-130.842238006087,1998-05-16,5,463,656,745,715,287,3,117.408121829892
st_s020,st_s020,7,1998,1995,68.9353635278609,-130.842238006087,1998-07-19,1,564,771,661,1258,303,3,35.2998302356392
st_s020,st_s020,9,1998,1995,68.9353635278609,-130.842238006087,1998-09-05,1,453,511,518,426,289,3,35.9180452170527
st_s020,st_s020,6,2004,2000,68.9353635278609,-130.842238006087,2004-06-01,27,634,713,794,813,283,3,134.843261480095
st_s020,st_s020,7,2004,2000,68.9353635278609,-130.842238006087,2004-07-03,2,675,768,682,1387,301,3,48.7895326009896
st_s020,st_s020,6,2005,2005,68.9353635278609,-130.842238006087,2005-06-04,2,339,410,502,446,293,3,170.442969180819
st_s020,st_s020,6,2006,2005,68.9353635278609,-130.842238006087,2006-06-07,1,370,416,431,291,296,3,41.1057776296805
st_s020,st_s020,8,2006,2005,68.9353635278609,-130.842238006087,2006-08-10,6,130,220,190,342,292,3,43.6984994203874
st_s020,st_s020,8,2008,2005,68.9353635278609,-130.842238006087,2008-08-15,1,634,891,911,1053,288,3,110.084308412007
st_s020,st_s020,5,2009,2005,68.9353635278609,-130.842238006087,2009-05-30,8,488,678,759,666,295,3,102.255904785884
st_s020,st_s020,9,2009,2005,68.9353635278609,-130.842238006087,2009-09-03,3,547,653,798,762,290,3,172.843738499943
st_s020,st_s020,7,2010,2010,68.9353635278609,-130.842238006087,2010-07-04,1,236,385,329,749,296,3,49.4836964430477
st_s020,st_s020,6,2011,2010,68.9353635278609,-130.842238006087,2011-06-05,1,365,458,503,407,296,3,102.293159342706
st_s020,st_s020,6,1985,1990,68.9353635278609,-130.842238006087,1985-06-04,1,471,693,815,680,297,3,116.472822265921
st_s020,st_s020,6,1986,1990,68.9353635278609,-130.842238006087,1986-06-07,4,524,751,866,857,287,3,151.715781563604
st_s020,st_s020,6,1989,1990,68.9353635278609,-130.842238006087,1989-06-15,1,277,419,502,362,293,3,72.7306758073196
st_s020,st_s020,6,1993,1990,68.9353635278609,-130.842238006087,1993-06-10,1,413,552,653,535,295,3,117.10089389362
st_s020,st_s020,6,1994,1990,68.9353635278609,-130.842238006087,1994-06-13,2,291,415,487,451,294,3,149.54281926323
st_s020,st_s020,6,1996,1995,68.9353635278609,-130.842238006087,1996-06-18,1,300,396,457,452,296,3,93.6665602003774
st_s020,st_s020,6,1997,1995,68.9353635278609,-130.842238006087,1997-06-05,3,368,558,583,537,290,3,58.5078028242925
st_s020,st_s020,5,1998,1995,68.9353635278609,-130.842238006087,1998-05-23,3,423,556,546,509,288,3,40.4012489521062
st_s020,st_s020,6,1999,1995,68.9353635278609,-130.842238006087,1999-06-11,1,314,455,463,405,295,3,65.0618445505639
st_s020,st_s020,6,2004,2000,68.9353635278609,-130.842238006087,2004-06-08,13,531,713,786,786,292,3,114.439195192808
st_s020,st_s020,6,2005,2005,68.9353635278609,-130.842238006087,2005-06-27,3,380,636,719,651,294,3,90.6340686857418
st_s020,st_s020,6,2006,2005,68.9353635278609,-130.842238006087,2006-06-30,1,253,397,418,407,294,3,79.0196903578306
st_s020,st_s020,9,2006,2005,68.9353635278609,-130.842238006087,2006-09-02,1,362,559,666,1171,286,3,442.654719142667
st_s020,st_s020,6,2008,2005,68.9353635278609,-130.842238006087,2008-06-03,1,313,457,539,407,292,3,110.023651281219
st_s020,st_s020,6,2009,2005,68.9353635278609,-130.842238006087,2009-06-06,1,390,558,580,491,297,3,45.9668598125667
st_s020,st_s020,6,2009,2005,68.9353635278609,-130.842238006087,2009-06-22,5,446,580,435,1122,291,3,17.9079620500534
st_s020,st_s020,8,2009,2005,68.9353635278609,-130.842238006087,2009-08-25,3,569,758,762,1210,295,3,85.729179822219
st_s020,st_s020,5,2010,2010,68.9353635278609,-130.842238006087,2010-05-24,2,456,617,683,498,290,3,91.4216441460868
st_s020,st_s020,5,2011,2010,68.9353635278609,-130.842238006087,2011-05-27,12,504,696,773,712,296,3,112.026734551848
st_s020,st_s020,6,1996,1995,68.9353635278609,-130.842238006087,1996-06-09,3,373,553,580,457,294,3,52.0928431290619
st_s020,st_s020,7,2002,2000,68.9353635278609,-130.842238006087,2002-07-15,1,186,226,172,580,291,3,23.9426286784315
st_s020,st_s020,8,2008,2005,68.9353635278609,-130.842238006087,2008-08-16,1,544,665,615,1230,289,3,53.7489564205208
st_s020,st_s020,5,2009,2005,68.9353635278609,-130.842238006087,2009-05-31,6,475,581,715,672,287,3,207.755597251004
st_s020,st_s020,5,2014,2010,68.9353635278609,-130.842238006087,2014-05-29,1,532,682,785,1071,289,3,197.131996427484
st_s020,st_s020,5,2015,2015,68.9353635278609,-130.842238006087,2015-05-16,2,491,628,726,744,280,3,139.63774795616
st_s020,st_s020,5,2017,2015,68.9353635278609,-130.842238006087,2017-05-21,16,407,499,527,550,280,3,102.166017997644
st_s020,st_s020,5,2020,2015,68.9353635278609,-130.842238006087,2020-05-29,6,421,514,656,556,280,3,256.179922209194
st_s020,st_s020,6,2020,2015,68.9353635278609,-130.842238006087,2020-06-14,1,377,487,538,542,297,3,76.6445780215628
st_s020,st_s020,6,2022,2015,68.9353635278609,-130.842238006087,2022-06-19,2,151,228,245,398,287,3,64.0347118732971
st_s020,st_s020,7,2023,2015,68.9353635278609,-130.842238006087,2023-07-21,6,195,216,146,334,302,3,14.3315871535273
st_s020,st_s020,6,2000,2000,68.9353635278609,-130.842238006087,2000-06-14,6,406,381,380,408,297,3,47.5022583375468
st_s020,st_s020,6,2007,2005,68.9353635278609,-130.842238006087,2007-06-02,2,465,692,836,873,290,3,250.430365182773
st_s020,st_s020,8,2010,2010,68.9353635278609,-130.842238006087,2010-08-29,1,435,477,509,821,286,3,118.866103024356
st_s020,st_s020,5,2011,2010,68.9353635278609,-130.842238006087,2011-05-28,2,444,587,708,684,296,3,156.342187786651
st_s020,st_s020,6,2013,2010,68.9353635278609,-130.842238006087,2013-06-02,3,511,589,738,676,286,3,230.410118645101
st_s020,st_s020,5,2014,2010,68.9353635278609,-130.842238006087,2014-05-20,21,577,695,853,928,279,3,254.472588849782
st_s020,st_s020,6,2014,2010,68.9353635278609,-130.842238006087,2014-06-05,7,343,341,419,435,289,3,134.946572004155
st_s020,st_s020,5,2015,2015,68.9353635278609,-130.842238006087,2015-05-23,4,417,585,701,658,290,3,168.252263935396
st_s020,st_s020,7,2016,2015,68.9353635278609,-130.842238006087,2016-07-28,13,142,156,108,344,298,3,12.6347737854328
st_s020,st_s020,5,2017,2015,68.9353635278609,-130.842238006087,2017-05-28,2,386,498,620,551,287,3,192.706858334723
st_s020,st_s020,5,2018,2015,68.9353635278609,-130.842238006087,2018-05-31,5,556,666,786,1010,291,3,178.555713877493
st_s020,st_s020,6,2020,2015,68.9353635278609,-130.842238006087,2020-06-05,6,503,663,805,724,287,3,174.154509094995
st_s020,st_s020,5,2021,2015,68.9353635278609,-130.842238006087,2021-05-23,2,488,566,726,683,285,3,219.108778353545
st_s020,st_s020,6,2021,2015,68.9353635278609,-130.842238006087,2021-06-24,1,278,446,454,1088,302,3,363.182984199457
st_s020,st_s020,6,2000,2000,68.9353635278609,-130.842238006087,2000-06-14,6,395,369,371,377,297,3,46.9395331827629
st_s020,st_s020,6,2007,2005,68.9353635278609,-130.842238006087,2007-06-02,2,502,674,802,878,290,3,205.134392749496
st_s020,st_s020,8,2010,2010,68.9353635278609,-130.842238006087,2010-08-29,1,418,461,495,814,286,3,123.661813413511
st_s020,st_s020,5,2011,2010,68.9353635278609,-130.842238006087,2011-05-28,2,435,581,705,686,296,3,159.486598073629
st_s020,st_s020,6,2013,2010,68.9353635278609,-130.842238006087,2013-06-02,3,508,587,737,627,288,3,159.515181449642
st_s020,st_s020,9,2013,2010,68.9353635278609,-130.842238006087,2013-09-06,3,585,624,779,777,284,3,176.845700516681
st_s020,st_s020,6,2014,2010,68.9353635278609,-130.842238006087,2014-06-05,8,262,291,308,384,289,3,55.6364319795061
st_s020,st_s020,5,2015,2015,68.9353635278609,-130.842238006087,2015-05-23,6,455,586,736,664,291,3,188.828123864047
st_s020,st_s020,7,2016,2015,68.9353635278609,-130.842238006087,2016-07-28,17,142,152,105,341,298,3,11.7834055404966
st_s020,st_s020,5,2017,2015,68.9353635278609,-130.842238006087,2017-05-28,4,411,504,641,555,287,3,222.389470445407
st_s020,st_s020,5,2018,2015,68.9353635278609,-130.842238006087,2018-05-31,4,498,625,724,1003,291,3,166.251397769605
st_s020,st_s020,6,2020,2015,68.9353635278609,-130.842238006087,2020-06-05,5,536,660,804,770,288,3,168.404845699494
st_s020,st_s020,7,2023,2015,68.9353635278609,-130.842238006087,2023-07-26,1,587,698,639,1399,299,3,64.6019533713983
st_s020,st_s020,6,2000,2000,68.9353635278609,-130.842238006087,2000-06-21,1,298,435,572,495,294,3,200.223357677024
st_s020,st_s020,5,2004,2000,68.9353635278609,-130.842238006087,2004-05-31,2,1154,1155,1278,1095,282,3,131.474091559607
st_s020,st_s020,6,2004,2000,68.9353635278609,-130.842238006087,2004-06-16,3,381,510,664,582,296,3,178.816118282285
st_s020,st_s020,6,2005,2005,68.9353635278609,-130.842238006087,2005-06-03,2,307,408,494,448,290,3,100.744671801984
st_s020,st_s020,6,2006,2005,68.9353635278609,-130.842238006087,2006-06-06,1,256,314,325,300,288,3,67.2355288945578
st_s020,st_s020,5,2008,2005,68.9353635278609,-130.842238006087,2008-05-26,7,546,715,832,1067,285,3,233.040292232508
st_s020,st_s020,5,2009,2005,68.9353635278609,-130.842238006087,2009-05-29,6,466,595,717,687,287,3,222.902887031999
st_s020,st_s020,9,2010,2010,68.9353635278609,-130.842238006087,2010-09-05,1,365,598,697,1031,285,3,175.234761132644
st_s020,st_s020,6,2011,2010,68.9353635278609,-130.842238006087,2011-06-04,1,326,389,533,454,291,3,233.963550185756
st_s020,st_s020,5,2017,2015,68.9353635278609,-130.842238006087,2017-05-19,31,547,690,815,1467,278,3,548.220590002632
st_s020,st_s020,6,2018,2015,68.9353635278609,-130.842238006087,2018-06-07,4,397,467,562,535,286,3,157.575996650046
st_s020,st_s020,7,2020,2015,68.9353635278609,-130.842238006087,2020-07-30,2,537,676,586,1369,295,3,55.4178483929556
st_s020,st_s020,5,2023,2015,68.9353635278609,-130.842238006087,2023-05-26,1,372,527,616,588,283,3,127.558716060775
st_s020,st_s020,5,2015,2015,68.9353635278609,-130.842238006087,2015-05-24,5,290,474,597,413,294,3,140.778413728278
st_s020,st_s020,6,2016,2015,68.9353635278609,-130.842238006087,2016-06-11,2,181,344,457,289,291,3,109.873942016262
st_s020,st_s020,6,2017,2015,68.9353635278609,-130.842238006087,2017-06-14,1,166,279,363,416,293,3,375.479029766003
st_s020,st_s020,6,2018,2015,68.9353635278609,-130.842238006087,2018-06-01,4,296,512,659,653,294,3,242.570981492716
st_s020,st_s020,6,2020,2015,68.9353635278609,-130.842238006087,2020-06-06,2,177,358,431,219,289,3,72.9855695220581
st_s020,st_s020,5,2022,2015,68.9353635278609,-130.842238006087,2022-05-11,2,182,1162,601,969,276,3,7597.32338747485
st_s020,st_s020,8,2022,2015,68.9353635278609,-130.842238006087,2022-08-31,1,115,311,335,257,292,3,35.16483855152
st_s020,st_s020,5,2023,2015,68.9353635278609,-130.842238006087,2023-05-14,2,50,297,354,349,285,3,204.789614446326
st_s020,st_s020,6,2024,2015,68.9353635278609,-130.842238006087,2024-06-01,12,268,436,551,386,289,3,147.388912157431
st_s020,st_s020,5,2015,2015,68.9353635278609,-130.842238006087,2015-05-15,2,350,559,668,739,278,3,203.591236397303
st_s020,st_s020,6,2017,2015,68.9353635278609,-130.842238006087,2017-06-05,2,179,271,363,194,290,3,110.244874082027
st_s020,st_s020,6,2018,2015,68.9353635278609,-130.842238006087,2018-06-08,3,221,390,522,307,288,3,103.46346714727
st_s020,st_s020,5,2020,2015,68.9353635278609,-130.842238006087,2020-05-28,5,85,352,461,423,284,3,97.1955943840296
st_s020,st_s020,6,2020,2015,68.9353635278609,-130.842238006087,2020-06-13,1,209,390,515,233,299,3,113.487674886061
st_s020,st_s020,6,2024,2015,68.9353635278609,-130.842238006087,2024-06-24,1,163,253,277,330,300,3,102.699518529328
st_s020,st_s020,5,2015,2015,68.9353635278609,-130.842238006087,2015-05-15,3,274,486,598,578,279,3,203.781604122254
st_s020,st_s020,6,2017,2015,68.9353635278609,-130.842238006087,2017-06-05,1,172,280,374,207,290,3,113.120331995553
st_s020,st_s020,6,2018,2015,68.9353635278609,-130.842238006087,2018-06-08,2,251,411,518,392,288,3,180.109131505774
st_s020,st_s020,5,2020,2015,68.9353635278609,-130.842238006087,2020-05-28,4,89,362,476,337,282,3,38.845910510314
st_s020,st_s020,6,2020,2015,68.9353635278609,-130.842238006087,2020-06-13,1,229,396,515,233,299,3,117.179279075331
st_s020,st_s020,6,2024,2015,68.9353635278609,-130.842238006087,2024-06-24,1,159,249,272,326,300,3,103.574812872748
st_s020,st_s020,6,2014,2010,68.9353635278609,-130.842238006087,2014-06-04,6,217,381,503,334,290,3,145.122022711905
st_s020,st_s020,5,2015,2015,68.9353635278609,-130.842238006087,2015-05-22,11,336,559,687,591,294,3,195.897997268953
st_s020,st_s020,8,2016,2015,68.9353635278609,-130.842238006087,2016-08-28,3,153,273,303,286,284,3,63.4673485118478
st_s020,st_s020,5,2019,2015,68.9353635278609,-130.842238006087,2019-05-17,2,614,1668,1636,1825,276,3,230.236549492729
st_s020,st_s020,6,2019,2015,68.9353635278609,-130.842238006087,2019-06-02,1,151,282,354,202,291,3,110.506538875899
st_s020,st_s020,6,2019,2015,68.9353635278609,-130.842238006087,2019-06-18,1,135,235,245,272,296,3,68.8835295922654
st_s020,st_s020,6,2020,2015,68.9353635278609,-130.842238006087,2020-06-04,17,334,534,678,538,288,3,173.797583506296
st_s020,st_s020,5,2021,2015,68.9353635278609,-130.842238006087,2021-05-22,13,126,243,297,271,286,3,95.5305565455953
st_s020,st_s020,6,2021,2015,68.9353635278609,-130.842238006087,2021-06-23,1,79,220,210,204,299,3,46.3590647019859
st_s020,st_s020,8,2021,2015,68.9353635278609,-130.842238006087,2021-08-26,1,81,219,244,205,294,3,83.5648636012869
st_s020,st_s020,6,2023,2015,68.9353635278609,-130.842238006087,2023-06-29,2,27,65,38,123,300,3,53.5835207270466
st_s020,st_s020,6,2024,2015,68.9353635278609,-130.842238006087,2024-06-15,1,166,253,335,201,294,3,82.4918850847606
st_s020,st_s020,6,2024,2015,68.9353635278609,-130.842238006087,2024-06-16,1,158,233,297,165,296,3,96.0133152480441
st_s020_ref,st_s020_ref,7,1984,1990,68.9372787095926,-130.765254769855,1984-07-05,4,326,382,322,706,292,3,22.5674466501593
st_s020_ref,st_s020_ref,6,1985,1990,68.9372787095926,-130.765254769855,1985-06-22,1,325,518,517,1017,298,3,203.666446061104
st_s020_ref,st_s020_ref,6,1986,1990,68.9372787095926,-130.765254769855,1986-06-09,7,493,641,772,756,288,3,151.521552668027
st_s020_ref,st_s020_ref,5,1988,1990,68.9372787095926,-130.765254769855,1988-05-29,2,495,585,707,637,290,3,201.945766760704
st_s020_ref,st_s020_ref,6,1990,1990,68.9372787095926,-130.765254769855,1990-06-04,5,485,604,715,662,286,3,138.968371677288
st_s020_ref,st_s020_ref,6,1992,1990,68.9372787095926,-130.765254769855,1992-06-09,1,534,676,724,741,295,3,58.3283546547329
st_s020_ref,st_s020_ref,6,1995,1995,68.9372787095926,-130.765254769855,1995-06-18,2,541,572,477,1496,290,3,38.4210658169274
st_s020_ref,st_s020_ref,6,1997,1995,68.9372787095926,-130.765254769855,1997-06-07,5,477,630,720,705,290,3,106.139667157741
st_s020_ref,st_s020_ref,5,1998,1995,68.9372787095926,-130.765254769855,1998-05-25,1,355,457,546,503,290,3,64.4733813585486
st_s020_ref,st_s020_ref,5,1999,1995,68.9372787095926,-130.765254769855,1999-05-28,7,481,612,743,669,291,3,142.269686866061
st_s020_ref,st_s020_ref,6,2004,2000,68.9372787095926,-130.765254769855,2004-06-10,12,454,574,711,650,288,3,147.162146199579
st_s020_ref,st_s020_ref,7,2005,2005,68.9372787095926,-130.765254769855,2005-07-15,1,120,204,97,417,293,3,7.64739674539237
st_s020_ref,st_s020_ref,5,2006,2005,68.9372787095926,-130.765254769855,2006-05-31,2,343,406,502,386,291,3,91.180506972891
st_s020_ref,st_s020_ref,9,2006,2005,68.9372787095926,-130.765254769855,2006-09-04,1,418,665,751,1453,290,3,309.845563802681
st_s020_ref,st_s020_ref,5,2011,2010,68.9372787095926,-130.765254769855,2011-05-29,10,447,587,688,627,294,3,116.023745305457
st_s020_ref,st_s020_ref,6,1984,1990,68.9372787095926,-130.765254769855,1984-06-10,1,393,552,619,543,293,3,76.5034851151282
st_s020_ref,st_s020_ref,7,1986,1990,68.9372787095926,-130.765254769855,1986-07-18,1,399,584,455,1156,296,3,32.7589447751335
st_s020_ref,st_s020_ref,6,1987,1990,68.9372787095926,-130.765254769855,1987-06-03,10,498,671,765,738,290,3,131.491786950871
st_s020_ref,st_s020_ref,6,1989,1990,68.9372787095926,-130.765254769855,1989-06-08,3,361,554,582,537,294,3,54.2261135423934
st_s020_ref,st_s020_ref,5,1994,1990,68.9372787095926,-130.765254769855,1994-05-21,12,670,862,943,870,287,3,113.464670647938
st_s020_ref,st_s020_ref,6,1994,1990,68.9372787095926,-130.765254769855,1994-06-06,1,292,380,440,415,291,3,114.908270171617
st_s020_ref,st_s020_ref,5,1995,1995,68.9372787095926,-130.765254769855,1995-05-24,2,760,775,831,1091,284,3,84.7416257407277
st_s020_ref,st_s020_ref,5,1998,1995,68.9372787095926,-130.765254769855,1998-05-16,15,809,912,1029,990,287,3,140.132308230227
st_s020_ref,st_s020_ref,9,1998,1995,68.9372787095926,-130.765254769855,1998-09-05,1,488,592,581,499,287,3,54.2511476985986
st_s020_ref,st_s020_ref,7,1999,1995,68.9372787095926,-130.765254769855,1999-07-22,1,309,389,284,912,285,3,35.5977316428369
st_s020_ref,st_s020_ref,6,2004,2000,68.9372787095926,-130.765254769855,2004-06-01,11,1381,1466,1457,1188,284,3,65.9313129463595
st_s020_ref,st_s020_ref,7,2004,2000,68.9372787095926,-130.765254769855,2004-07-03,6,556,669,550,1298,299,3,30.9005973682828
st_s020_ref,st_s020_ref,8,2005,2005,68.9372787095926,-130.765254769855,2005-08-07,4,495,589,477,1145,292,3,29.8931943009612
st_s020_ref,st_s020_ref,6,2007,2005,68.9372787095926,-130.765254769855,2007-06-10,1,320,507,539,489,293,3,57.1669755628907
st_s020_ref,st_s020_ref,7,2007,2005,68.9372787095926,-130.765254769855,2007-07-12,34,587,577,435,1142,292,3,11.8945529755907
st_s020_ref,st_s020_ref,5,2009,2005,68.9372787095926,-130.765254769855,2009-05-30,12,491,630,721,708,294,3,117.083590709965
st_s020_ref,st_s020_ref,8,2009,2005,68.9372787095926,-130.765254769855,2009-08-18,2,343,540,469,1064,291,3,59.3246905543206
st_s020_ref,st_s020_ref,7,2010,2010,68.9372787095926,-130.765254769855,2010-07-04,1,146,276,200,368,294,3,36.367390093401
st_s020_ref,st_s020_ref,6,1984,1990,68.9372787095926,-130.765254769855,1984-06-10,1,389,549,616,544,293,3,77.0991243347287
st_s020_ref,st_s020_ref,7,1986,1990,68.9372787095926,-130.765254769855,1986-07-18,1,404,587,457,1166,296,3,32.3128508575953
st_s020_ref,st_s020_ref,6,1987,1990,68.9372787095926,-130.765254769855,1987-06-03,9,497,670,764,742,289,3,146.16555487869
st_s020_ref,st_s020_ref,6,1989,1990,68.9372787095926,-130.765254769855,1989-06-08,2,393,555,602,543,295,3,90.2086860225534
st_s020_ref,st_s020_ref,5,1992,1990,68.9372787095926,-130.765254769855,1992-05-31,17,734,944,1064,1180,284,3,146.486639649916
st_s020_ref,st_s020_ref,5,1994,1990,68.9372787095926,-130.765254769855,1994-05-21,12,646,858,941,849,287,3,113.179457856418
st_s020_ref,st_s020_ref,6,1994,1990,68.9372787095926,-130.765254769855,1994-06-06,1,294,380,440,418,291,3,115.501200484432
st_s020_ref,st_s020_ref,5,1995,1995,68.9372787095926,-130.765254769855,1995-05-24,2,748,766,825,1090,284,3,86.9657080203152
st_s020_ref,st_s020_ref,5,1998,1995,68.9372787095926,-130.765254769855,1998-05-16,17,787,913,949,997,286,3,91.9907599517788
st_s020_ref,st_s020_ref,8,1998,1995,68.9372787095926,-130.765254769855,1998-08-20,1,288,447,464,1072,293,3,219.458360371127
st_s020_ref,st_s020_ref,9,1998,1995,68.9372787095926,-130.765254769855,1998-09-05,1,487,585,575,492,287,3,62.5426294552822
st_s020_ref,st_s020_ref,6,2004,2000,68.9372787095926,-130.765254769855,2004-06-01,11,1361,1458,1462,1193,284,3,70.0286223638373
st_s020_ref,st_s020_ref,7,2004,2000,68.9372787095926,-130.765254769855,2004-07-03,6,586,675,554,1298,299,3,28.3206903477703
st_s020_ref,st_s020_ref,8,2005,2005,68.9372787095926,-130.765254769855,2005-08-07,4,498,591,478,1161,292,3,32.2893678572042
st_s020_ref,st_s020_ref,7,2007,2005,68.9372787095926,-130.765254769855,2007-07-12,9,474,465,384,969,291,3,17.5722790328342
